name,unified_sutra_code,sutra_code,sutra_name,reel_num,page_count,start_volume,start_page,end_volume,end_page,remark
ZH_1_187,UN_246,ZH_1,大般若波羅蜜多經,187,,2,780,788,2,
ZH_1_188,UN_246,ZH_1,大般若波羅蜜多經,188,,2,789,797,2,
ZH_1_189,UN_246,ZH_1,大般若波羅蜜多經,189,,2,798,804,2,
ZH_1_190,UN_246,ZH_1,大般若波羅蜜多經,190,,2,805,813,2,卷190結束部份P813有一段文字，不確定是什麽，且字跡模糊不清楚
ZH_1_191,UN_246,ZH_1,大般若波羅蜜多經,191,,2,814,822,2,
ZH_1_192,UN_246,ZH_1,大般若波羅蜜多經,192,,2,823,831,2,
ZH_1_193,UN_246,ZH_1,大般若波羅蜜多經,193,,2,832,839,2,
ZH_1_194,UN_246,ZH_1,大般若波羅蜜多經,194,,2,840,848,2,
ZH_1_195,UN_246,ZH_1,大般若波羅蜜多經,195,,2,849,857,2,
ZH_1_196,UN_246,ZH_1,大般若波羅蜜多經,196,,2,858,866,2,
ZH_1_197,UN_246,ZH_1,大般若波羅蜜多經,197,,2,867,874,2,
ZH_1_198,UN_246,ZH_1,大般若波羅蜜多經,198,,2,875,884,2,
ZH_1_199,UN_246,ZH_1,大般若波羅蜜多經,199,,2,885,893,2,
ZH_1_200,UN_246,ZH_1,大般若波羅蜜多經,200,,2,894,901,2,
ZH_1_201,UN_246,ZH_1,大般若波羅蜜多經,201,,3,1,9,3,
ZH_1_202,UN_246,ZH_1,大般若波羅蜜多經,202,,3,10,17,3,
ZH_1_203,UN_246,ZH_1,大般若波羅蜜多經,203,,3,18,26,3,第24頁為空白頁，無經文
ZH_1_204,UN_246,ZH_1,大般若波羅蜜多經,204,,3,27,35,3,
ZH_1_205,UN_246,ZH_1,大般若波羅蜜多經,205,,3,36,44,3,
ZH_1_206,UN_246,ZH_1,大般若波羅蜜多經,206,,3,45,53,3,
ZH_1_207,UN_246,ZH_1,大般若波羅蜜多經,207,,3,54,62,3,
ZH_1_208,UN_246,ZH_1,大般若波羅蜜多經,208,,3,63,71,3,
ZH_1_209,UN_246,ZH_1,大般若波羅蜜多經,209,,3,72,80,3,
ZH_1_210,UN_246,ZH_1,大般若波羅蜜多經,210,,3,81,89,3,
ZH_1_211,UN_246,ZH_1,大般若波羅蜜多經,211,,3,90,99,3,
ZH_1_212,UN_246,ZH_1,大般若波羅蜜多經,212,,3,100,109,3,
ZH_1_213,UN_246,ZH_1,大般若波羅蜜多經,213,,3,110,117,3,
ZH_1_214,UN_246,ZH_1,大般若波羅蜜多經,214,,3,118,126,3,
ZH_1_215,UN_246,ZH_1,大般若波羅蜜多經,215,,3,127,135,3,
ZH_1_216,UN_246,ZH_1,大般若波羅蜜多經,216,,3,136,144,3,
ZH_1_217,UN_246,ZH_1,大般若波羅蜜多經,217,,3,145,153,3,
ZH_1_218,UN_246,ZH_1,大般若波羅蜜多經,218,,3,154,162,3,
ZH_1_219,UN_246,ZH_1,大般若波羅蜜多經,219,,3,163,172,3,
ZH_1_220,UN_246,ZH_1,大般若波羅蜜多經,220,,3,173,180,3,
ZH_1_221,UN_246,ZH_1,大般若波羅蜜多經,221,,3,181,188,3,
ZH_1_222,UN_246,ZH_1,大般若波羅蜜多經,222,,3,189,197,3,
ZH_1_223,UN_246,ZH_1,大般若波羅蜜多經,223,,3,198,205,3,缺205頁，此頁應為該卷結束頁
ZH_1_224,UN_246,ZH_1,大般若波羅蜜多經,224,,3,206,213,3,缺214頁
ZH_1_225,UN_246,ZH_1,大般若波羅蜜多經,225,,3,215,224,3,缺225頁
ZH_1_226,UN_246,ZH_1,大般若波羅蜜多經,226,,3,225,232,3,無卷首，起始頁應為225頁
ZH_1_227,UN_246,ZH_1,大般若波羅蜜多經,227,,3,233,241,3,
ZH_1_228,UN_246,ZH_1,大般若波羅蜜多經,228,,3,242,250,3,
ZH_1_229,UN_246,ZH_1,大般若波羅蜜多經,229,,3,251,259,3,
ZH_1_230,UN_246,ZH_1,大般若波羅蜜多經,230,,3,260,267,3,
ZH_1_231,UN_246,ZH_1,大般若波羅蜜多經,231,,3,268,276,3,273頁有黑影
ZH_1_232,UN_246,ZH_1,大般若波羅蜜多經,232,,3,277,285,3,
ZH_1_233,UN_246,ZH_1,大般若波羅蜜多經,233,,3,286,295,3,
ZH_1_234,UN_246,ZH_1,大般若波羅蜜多經,234,,3,296,304,3,
ZH_1_235,UN_246,ZH_1,大般若波羅蜜多經,235,,3,305,313,3,
ZH_1_236,UN_246,ZH_1,大般若波羅蜜多經,236,,3,314,322,3,
ZH_1_237,UN_246,ZH_1,大般若波羅蜜多經,237,,3,323,331,3,
ZH_1_238,UN_246,ZH_1,大般若波羅蜜多經,238,,3,332,340,3,缺少334頁
ZH_1_239,UN_246,ZH_1,大般若波羅蜜多經,239,,3,341,350,3,無卷首，缺341頁，起始頁可能是341頁
ZH_1_240,UN_246,ZH_1,大般若波羅蜜多經,240,,3,351,359,3,
ZH_1_241,UN_246,ZH_1,大般若波羅蜜多經,241,,3,360,367,3,
ZH_1_242,UN_246,ZH_1,大般若波羅蜜多經,242,,3,368,375,3,
ZH_1_243,UN_246,ZH_1,大般若波羅蜜多經,243,,3,376,384,3,
ZH_1_244,UN_246,ZH_1,大般若波羅蜜多經,244,,3,385,394,3,
ZH_1_245,UN_246,ZH_1,大般若波羅蜜多經,245,,3,395,403,3,缺少401頁
ZH_1_246,UN_246,ZH_1,大般若波羅蜜多經,246,,3,404,411,3,
ZH_1_247,UN_246,ZH_1,大般若波羅蜜多經,247,,3,412,420,3,412無頁碼號
ZH_1_248,UN_246,ZH_1,大般若波羅蜜多經,248,,3,421,428,3,
ZH_1_249,UN_246,ZH_1,大般若波羅蜜多經,249,,3,429,437,3,
ZH_1_250,UN_246,ZH_1,大般若波羅蜜多經,250,,3,438,446,3,
ZH_1_251,UN_246,ZH_1,大般若波羅蜜多經,251,,3,447,456,3,
ZH_1_252,UN_246,ZH_1,大般若波羅蜜多經,252,,3,457,465,3,
ZH_1_253,UN_246,ZH_1,大般若波羅蜜多經,253,,3,466,473,3,
ZH_1_254,UN_246,ZH_1,大般若波羅蜜多經,254,,3,474,482,3,
ZH_1_255,UN_246,ZH_1,大般若波羅蜜多經,255,,3,483,491,3,
ZH_1_256,UN_246,ZH_1,大般若波羅蜜多經,256,,3,492,499,3,
ZH_1_257,UN_246,ZH_1,大般若波羅蜜多經,257,,3,500,508,3,
ZH_1_258,UN_246,ZH_1,大般若波羅蜜多經,258,,3,509,517,3,缺少513頁
ZH_1_259,UN_246,ZH_1,大般若波羅蜜多經,259,,3,518,526,3,無卷首，缺少518頁，起始頁可能為518頁
ZH_1_260,UN_246,ZH_1,大般若波羅蜜多經,260,,3,527,535,3,
ZH_1_261,UN_246,ZH_1,大般若波羅蜜多經,261,,3,536,544,3,
ZH_1_262,UN_246,ZH_1,大般若波羅蜜多經,262,,3,545,552,3,
ZH_1_263,UN_246,ZH_1,大般若波羅蜜多經,263,,3,553,561,3,
ZH_1_264,UN_246,ZH_1,大般若波羅蜜多經,264,,3,562,569,3,
ZH_1_265,UN_246,ZH_1,大般若波羅蜜多經,265,,3,570,577,3,
ZH_1_266,UN_246,ZH_1,大般若波羅蜜多經,266,,3,578,586,3,
ZH_1_267,UN_246,ZH_1,大般若波羅蜜多經,267,,3,587,595,3,
ZH_1_268,UN_246,ZH_1,大般若波羅蜜多經,268,,3,596,604,3,
ZH_1_269,UN_246,ZH_1,大般若波羅蜜多經,269,,3,605,613,3,606無頁碼號
ZH_1_270,UN_246,ZH_1,大般若波羅蜜多經,270,,3,614,622,3,
ZH_1_271,UN_246,ZH_1,大般若波羅蜜多經,271,,3,623,631,3,
ZH_1_272,UN_246,ZH_1,大般若波羅蜜多經,272,,3,632,639,3,
ZH_1_273,UN_246,ZH_1,大般若波羅蜜多經,273,,3,640,648,3,
ZH_1_274,UN_246,ZH_1,大般若波羅蜜多經,274,,3,649,656,3,
ZH_1_275,UN_246,ZH_1,大般若波羅蜜多經,275,,3,657,664,3,
ZH_1_276,UN_246,ZH_1,大般若波羅蜜多經,276,,3,665,673,3,
ZH_1_277,UN_246,ZH_1,大般若波羅蜜多經,277,,3,674,682,3,
ZH_1_278,UN_246,ZH_1,大般若波羅蜜多經,278,,3,683,690,3,
ZH_1_279,UN_246,ZH_1,大般若波羅蜜多經,279,,3,691,698,3,
